address,city,state,zipcode,Jan 2010,Feb 2010,Mar 2010,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Today,Jul 2008,Sep 2008,Oct 2008,Nov 2008,Dec 2008,Jan 2009,Feb 2009,Mar 2009,Apr 2009,Jun 2009,Jul 2009,Aug 2009,Sep 2009,Oct 2009,Nov 2009,Dec 2009
"791 Crystal Springs Rd,",San Mateo,CA,94402,None,None,None,None,None,$2.1M,$2.1M,$2M,$2M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.9M,$2M,$1.9M,$1.8M,$1.8M,$1.9M,$1.9M,$2M,$2M,$1.9M,$1.9M,$2M,$2M,$2M,$2.1M,$2.1M,$2.1M,$2.2M,$2.2M,$2.1M,$2.3M,$2.5M,$2.5M,$2.4M,$2.4M,$2.5M,$2.6M,$2.4M,$2.4M,None,None,$2.4M,None,None,None,$2M,$2.1M,$2M,$2M,$2.1M,$2.1M,$2.1M,$2.1M,$2.1M,$2.1M,$2.2M,$2.3M,$2.2M,$2.3M,$2.3M,$2.3M,$2.4M,$2.4M,$2.4M,$2.4M,$2.5M,$2.5M,$2.5M,$2.5M,$2.6M,$2.5M,$2.5M,$2.5M,$2.5M,$2.5M,$2.5M,$2.5M,$2.7M,$2.7M,$2.8M,$3.2M,$3.2M,$3.4M,$3.5M,$3.4M,$3.4M,$3.5M,$3.4M,$3.4M,$3.8M,$3.7M,$3.8M,$3.7M,$3.7M,$3.2M,$3.1M,$3M,$3M,$3M,$3M,$3.6M,$3.4M,$3.4M,$3.5M,$3.6M,$3.6M,$3.5M,$3.6M,$3.7M,None,None,$3.5M,None,$2.7M,$2.7M,$2.7M,None,$2.7M,$2.7M,$2.7M,$2.7M,$2.7M,$2.7M,$2.7M,$2.7M,$2.6M,$2.6M,None,$2.6M,None,None,None,None,None,None,None,None,None,$2.7M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"1132 Hawthorne Dr,",San Mateo,CA,94402,None,None,None,None,None,$632.4K,$632.4K,$631.5K,$630.8K,$594.7K,$593.5K,$595.2K,$590.7K,None,$584.2K,$604.3K,$593.7K,$599.7K,$614.1K,$570.5K,$567.5K,$580.8K,$575.4K,$575.4K,$584.8K,$575.9K,$581.5K,$593.1K,$586.3K,$613.4K,$611.4K,$596.9K,$622.6K,$607.2K,$610.5K,$599.2K,$652.5K,$658.6K,$663.2K,$663.3K,$663.3K,$716.2K,$738.8K,$779.7K,$730K,$740.2K,$772.5K,$794.7K,$791.9K,$809.9K,$846.5K,$870.1K,$864.9K,$870.8K,$870K,$850.3K,$867.4K,$867.4K,$892.1K,$883.9K,$883K,$906.4K,$933K,$950.7K,$924.8K,$964.3K,$962.6K,$980.4K,$1.1M,$1.1M,$1M,$979.9K,$980K,$1M,$1M,$1M,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,None,None,$1.4M,None,None,$1.5M,$1.6M,$1.6M,$1.6M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,None,None,$1.5M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"3506 Winway,",San Mateo,CA,94403,None,None,None,None,None,$836.4K,$836.4K,$834.7K,$844.2K,$817.9K,$808.9K,$803.6K,$789.9K,None,$764.4K,$774.3K,$767.8K,$759.6K,$783.3K,$792.1K,$798.5K,$803.1K,$803.2K,$803.2K,$791K,$744.1K,$768.8K,$798.6K,$812.2K,$855.8K,$867.9K,None,None,$891.5K,None,None,None,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.3M,$1.4M,$1.4M,$1.5M,None,None,None,$1.5M,None,None,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.7M,$1.7M,$1.7M,$1.8M,$1.8M,$1.8M,$1.8M,$1.9M,$1.9M,$1.9M,$1.9M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.7M,$1.8M,$1.8M,None,None,$1.8M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"1636 Marina Ct UNIT G,",San Mateo,CA,94403,None,None,None,None,None,$378.5K,$378.5K,$381K,$377.5K,$351.5K,$346.4K,$345.9K,$338.1K,$333.2K,$329.6K,$343.2K,$360.6K,$335.5K,$315.2K,$316.8K,$317.9K,$322.1K,$321.5K,$327.1K,$327.1K,$328.8K,$328.8K,$323.4K,$328.7K,$338.9K,$350.2K,$351.1K,$356.9K,$375.2K,$374.3K,$388.8K,$406.2K,$416K,$427.8K,$436K,$448K,$442.2K,$453K,$457.9K,$460.6K,$460.6K,$474.1K,$474.9K,$487.8K,$482.7K,$495.7K,$499.3K,$500.6K,$527K,$526.1K,$521.3K,$515.5K,$514.4K,$522.4K,$545.4K,$533.2K,$562.6K,$594.3K,$610.9K,$622.5K,$622.4K,$622.4K,$628.9K,$625.4K,$639K,$628.8K,$645.1K,$641.2K,$663.3K,$664.3K,$665.5K,$660.3K,$682.8K,$726.4K,$728.2K,$730.5K,$727.8K,$712.9K,$724K,$724K,$737K,$752.2K,$751.4K,$739.5K,$743.4K,$740.7K,$755.3K,$751.5K,$750.3K,$790.6K,$792.4K,$790.5K,$788.2K,$807.7K,$833.2K,$825.2K,$823K,$832.4K,$843.8K,$836.9K,$836.9K,$832.1K,$821.6K,$795.7K,$788.4K,$790.5K,$790.1K,$799K,$817K,$805.9K,$798.3K,$784.2K,$786.2K,$765.4K,$784.9K,None,None,$765.3K,None,$763.2K,$761.5K,$760.1K,$758.9K,$757.9K,$757.4K,$757.3K,$757.4K,$758K,None,$760.3K,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"846 Highland Ave,",San Mateo,CA,94401,None,None,None,None,None,$916.1K,$916.1K,$881.9K,$900.9K,$784.2K,$834.5K,$817.4K,$813.3K,None,$814.1K,$797.4K,$819.3K,$846.1K,$857.4K,$826.6K,$729.1K,$711.9K,$703.9K,$703.9K,$786.3K,$790.2K,$819.2K,$767.4K,$781.5K,$851.2K,$862.4K,$918.7K,$956.5K,$961.7K,$992.7K,$1M,$975.9K,$944.4K,$937.9K,$957.3K,$957.3K,$1.1M,$1.1M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.4M,$1.3M,$1.3M,$1.5M,$1.4M,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.4M,$1.4M,$1.4M,$1.3M,$1.5M,$1.5M,$1.4M,$1.4M,$1.5M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.7M,$1.7M,$1.7M,$1.7M,$1.8M,$1.8M,$1.8M,$1.7M,$1.6M,$1.6M,$1.7M,$1.7M,$1.4M,$1.5M,$1.4M,$1.5M,$1.6M,$1.6M,$1.6M,$1.6M,$1.7M,$1.8M,$1.8M,$1.8M,$1.9M,$1.8M,$1.8M,$1.9M,$2M,$1.9M,$1.9M,$1.9M,None,None,None,$1.8M,None,$2.5M,None,None,$2.2M,$2.2M,$2.2M,$2.2M,$2.2M,$2.2M,$2.2M,$2.2M,None,None,$2.2M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"772 Pico Ave,",San Mateo,CA,94403,None,None,None,None,None,$894K,$894K,$885.6K,$908.3K,$966.4K,$958K,$958.9K,$945K,$920K,$922.2K,$929.1K,$938.5K,$925.5K,$926.6K,$869.2K,$865K,$881.7K,$872.5K,$891.6K,$897.5K,$903.6K,$903.6K,$918.1K,$909.7K,$936.9K,$968.6K,$967.8K,$994.4K,$1M,$972.8K,$1M,$1.1M,$1.1M,$1.1M,None,None,$1.1M,None,None,None,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.6M,$1.5M,$1.6M,$1.6M,$1.6M,$1.7M,$1.7M,$1.7M,$1.7M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.7M,$1.5M,$1.5M,$1.5M,$1.5M,$1.6M,$1.6M,$1.6M,$1.7M,$1.7M,$1.7M,$1.6M,$1.5M,$1.5M,$1.6M,$1.7M,$1.9M,$1.9M,$1.9M,$1.9M,$2M,$2M,$2M,$2M,$2M,$2M,$1.9M,$1.9M,$1.8M,$1.8M,$1.8M,$1.7M,$1.7M,$1.7M,$1.7M,$1.8M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.8M,None,None,$1.9M,None,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.7M,None,$1.7M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"120 22nd Ave,",San Mateo,CA,94403,None,None,None,None,None,$773.9K,$773.9K,$748.9K,$767.8K,$771.2K,$766.9K,$730.7K,$713.8K,$716K,$705.4K,$688.8K,$673.6K,$645.4K,$619.2K,$755.6K,$744.6K,$759.4K,$925.1K,$925.1K,$907.8K,$763K,$763K,$781K,$776.8K,$809K,$827.6K,$830.8K,$865.2K,$847.7K,$830.1K,$832.2K,$841.6K,$883.1K,$901.6K,$877.9K,$933.5K,$891.6K,$945.5K,$977.6K,$951.5K,$951.5K,$938.1K,$971.8K,$984.1K,$1M,$1M,$1M,$1.1M,$1.1M,$1M,$1M,$1M,$1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.4M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.4M,$1.5M,$1.5M,$1.6M,$1.5M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.7M,$1.6M,$1.6M,None,None,$1.2M,None,None,None,$1.2M,$1.2M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,None,None,$1.2M,None,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,None,$1.2M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"111 W 3rd Ave APT 204,",San Mateo,CA,94402,None,None,None,None,None,$643.5K,$643.5K,$629.2K,$648.1K,$634.4K,$617.5K,$628K,$615.2K,$601.4K,$597.2K,$609.5K,$619.1K,$601.6K,$599.3K,$623.1K,$663.8K,$699.8K,$767.1K,$763.5K,$709K,$670.5K,$670.5K,$707.6K,$703.2K,$723.6K,$711.8K,$714.9K,$765.6K,$755.9K,$759.5K,$764.6K,$767K,$798.5K,$931.9K,$952.8K,$975K,$932.8K,$929K,$892.3K,$915.2K,$915.2K,$928K,$955.5K,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.1M,$1.1M,$1.2M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.5M,$1.6M,$1.5M,$1.5M,$1.2M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.3M,$1.3M,None,None,$1.3M,None,None,None,$1.8M,None,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,None,$1.6M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"35 9th Ave APT 5,",San Mateo,CA,94401,None,None,None,None,None,$639.2K,$639.2K,$634.1K,$632.2K,$745K,$665K,$632.2K,$625.5K,None,$627.7K,$630.1K,$618.8K,$610.4K,$611.5K,$664.4K,$660.7K,$637K,$636.6K,$636.6K,$619.3K,$593.4K,$618.9K,$633.8K,$621.4K,$614.7K,$636.6K,$659.8K,$674.7K,$691.2K,$699.1K,$696.7K,$701.2K,$728.5K,$727.5K,$743K,$743K,$791K,$795.8K,$784.4K,$785.9K,$793.5K,$806.7K,$803.6K,$828K,$844.8K,$846.7K,$860.2K,$859.4K,$855.7K,$858.7K,$871.2K,$852.3K,$852.3K,$831.9K,$838.9K,$821.2K,$806.1K,$824.9K,$899.2K,$884.5K,$892.9K,$971.9K,$986.2K,$982.4K,$1M,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1M,$1.1M,$1M,$1M,$1M,$1M,$1.1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,None,None,$1.3M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"3806 Kenwood Ave,",San Mateo,CA,94403,None,None,None,None,None,$818.2K,$818.2K,$805.2K,$824.4K,$881.5K,$845.3K,$848.9K,$847.1K,$805.9K,$806.1K,$812.6K,$842.4K,$830K,$836.7K,$837.7K,$815.7K,$835.3K,$836.1K,$809.6K,$798.6K,$805.3K,$805.3K,$810.4K,$804.1K,$820.5K,$842.7K,$845.5K,$858.3K,$911.4K,$920K,$922.5K,$983K,$992.1K,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.3M,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.6M,$1.6M,$1.6M,$1.7M,$1.6M,$1.6M,$1.7M,$1.7M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.8M,$1.8M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,None,None,$1.7M,None,$2M,$2M,$2M,$2M,$2M,$2M,$2M,$2M,$1.9M,None,$1.9M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"329 Rosilie St,",San Mateo,CA,94403,None,None,None,None,None,$829.6K,$829.6K,$817.5K,$839.3K,$847.2K,$843.6K,$833.9K,$814.8K,$798.7K,$810.6K,$820.3K,$833.3K,$863.7K,$857.1K,$866K,$864.1K,$853K,$846.2K,$841K,$844K,$851.1K,$851.1K,$881.8K,$876.3K,$909.9K,$928.6K,$957.5K,$959K,$957.5K,$950.4K,$950.6K,$970.6K,$990.1K,$1M,$988.8K,$990.2K,$972.8K,$982.4K,$940.8K,$955.2K,$955.2K,$967.9K,$986.2K,$1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.6M,$1.5M,$1.6M,$1.6M,$1.6M,$1.6M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.7M,$1.8M,$1.8M,$1.7M,$1.8M,$1.8M,$1.8M,$1.9M,$1.9M,$1.9M,$1.9M,$1.8M,$1.8M,$1.9M,$1.9M,$1.9M,$1.9M,$1.9M,$1.8M,$1.9M,$1.8M,$1.7M,$1.7M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,None,None,$1.8M,None,$1.9M,$1.9M,$1.9M,$1.9M,$1.9M,$1.9M,$1.9M,$1.9M,$1.9M,None,$1.9M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"151 W 3rd Ave APT 2,",San Mateo,CA,94402,None,None,None,None,None,$535.6K,$535.6K,$521.4K,$523.1K,$545.2K,$536.9K,$536.7K,$529.3K,$521.8K,$519.3K,$527.1K,$534.4K,$531.2K,$523.8K,$443.2K,$452K,$448.2K,$446.4K,$449.1K,$444.9K,$457.7K,$457.7K,$468.5K,$468.1K,$511.7K,$505.5K,$513.5K,$525.1K,$499.4K,$503.4K,$552.3K,$573.6K,$590K,$626.6K,$623.5K,$636.6K,$639K,$654K,$653.6K,$665K,$665K,$677.1K,$695K,$697.5K,$715.7K,$722.8K,$727.3K,$739.8K,$724.4K,$740.1K,$673.6K,$673.1K,$692.2K,$695K,$710.3K,$733K,$742.8K,$759.9K,$730.7K,$750.6K,$774.9K,$774.9K,$721K,$749.2K,$964.6K,$957.1K,$921.3K,None,None,$896.4K,None,None,$926K,$918.1K,$915.2K,$916.4K,$934.1K,$930.6K,$979.8K,$979.8K,$955.7K,$959.7K,$964.9K,$968.5K,$977.1K,$986.7K,$995.1K,$984.9K,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.1M,$959.9K,$959.9K,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,None,None,$1.1M,None,$1M,$1M,$1M,$1M,$1M,$997.1K,$993.1K,$989.3K,$985.7K,None,$980.6K,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"1132 Hawthorne Dr,",San Mateo,CA,94402,None,None,None,None,None,$632.4K,$632.4K,$631.5K,$630.8K,$594.7K,$593.5K,$595.2K,$590.7K,None,$584.2K,$604.3K,$593.7K,$599.7K,$614.1K,$570.5K,$567.5K,$580.8K,$575.4K,$575.4K,$584.8K,$575.9K,$581.5K,$593.1K,$586.3K,$613.4K,$611.4K,$596.9K,$622.6K,$607.2K,$610.5K,$599.2K,$652.5K,$658.6K,$663.2K,$663.3K,$663.3K,$716.2K,$738.8K,$779.7K,$730K,$740.2K,$772.5K,$794.7K,$791.9K,$809.9K,$846.5K,$870.1K,$864.9K,$870.8K,$870K,$850.3K,$867.4K,$867.4K,$892.1K,$883.9K,$883K,$906.4K,$933K,$950.7K,$924.8K,$964.3K,$962.6K,$980.4K,$1.1M,$1.1M,$1M,$979.9K,$980K,$1M,$1M,$1M,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,None,None,$1.4M,None,None,$1.5M,$1.6M,$1.6M,$1.6M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,None,None,$1.5M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"2828 Alvarado Ave,",San Mateo,CA,94403,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"50 Crown Ct,",San Mateo,CA,94402,None,None,None,None,None,$1.3M,$1.3M,$1.2M,$1.2M,$1.3M,$1.2M,$1.2M,$1.2M,None,$1.2M,$1.2M,$1.2M,$1.3M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.7M,$1.7M,$1.8M,$1.8M,$1.7M,$1.7M,$1.8M,$1.8M,$1.8M,$1.7M,$1.8M,$1.8M,$1.7M,$1.8M,$1.7M,$1.7M,$1.8M,$1.7M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$1.9M,$1.9M,$1.9M,$1.9M,$1.9M,$2M,$2M,$2M,$1.9M,$1.9M,$2M,$1.9M,$1.9M,$2M,$2M,$2M,$2M,$2M,$2M,$2M,$2.2M,$2.3M,$2.3M,$2.3M,$2.3M,$2.3M,$2.4M,$2.5M,$2.4M,$2.5M,$2.5M,$2.4M,$2.4M,$2.4M,$2.3M,$2.3M,$2.3M,$2.3M,$2.2M,$2.3M,$2.4M,$2.4M,$2.3M,$2.2M,$2.7M,$2.7M,$2.6M,None,$2.6M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
"1 Baldwin Ave APT 204,",San Mateo,CA,94401,None,None,None,None,None,$394.3K,$394.3K,$386.1K,$397.2K,$388.8K,$378.2K,$384.5K,$376.6K,$368.2K,$365.6K,$373.5K,$379.2K,$368.5K,$366.7K,$362.5K,$367.8K,$377.2K,$371.5K,$379.2K,$372.6K,$367.7K,$367.7K,$387K,$382.2K,$402K,$407.1K,$414.1K,$444.5K,$460.9K,$465.1K,$484.6K,$487.1K,$496.2K,$494.6K,$512.2K,$579.4K,$571.8K,$580.5K,$563.7K,$568K,$568K,$578.2K,$585.7K,$591.4K,$590.9K,$577.1K,$583.4K,$582.3K,$579.9K,None,None,$580.7K,None,None,$664.8K,$660.9K,$676K,$693.9K,$682K,$708.1K,$715.6K,$715.6K,$727.9K,$747.4K,$747.5K,$745.7K,$761K,$753.4K,$772.5K,$776.3K,$783.4K,$782.6K,$781.7K,$773.6K,$767.4K,$763.5K,$778.8K,$775.3K,$814.9K,$814.9K,$802.3K,$808.2K,$810.9K,$813.7K,$819.7K,$827.2K,$836.9K,$824K,$824.4K,$733.7K,$705.8K,$708.9K,$696.1K,$704.2K,$721.4K,$734.8K,$747.4K,$768K,$845.4K,$896.3K,$896.3K,$835.9K,$831.7K,$700K,$600.2K,$631.8K,$586.2K,$606.2K,$660.1K,$649.2K,$644.5K,$649K,$625.3K,$582.4K,$571.9K,None,$568.1K,None,$664.6K,$664.6K,$662.8K,$661.2K,$659.6K,$658.2K,$656.9K,$655.8K,$654.9K,$654.3K,None,$654.3K,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
